"value","income","age","rooms","bedrooms","pop","hh"
93800,2.6364,39,3375,659,1388,631
55700,2.8854,42,495,116,284,97
55700,2.1265,32,3274,820,2050,738
70000,2.5714,43,2608,516,1322,528
72800,2.6812,43,1005,200,492,172
69900,2.1429,52,941,184,414,171
75200,1.6944,45,965,198,498,195
54400,1.1141,39,1023,243,550,224
63600,2.5,43,527,133,367,152
52700,1.962,43,948,221,749,208
54200,2.5625,52,583,114,310,93
54200,0.9782,41,1633,433,885,413
48300,1.5329,39,1765,414,1056,414
50500,2.5536,31,1189,295,891,292
63100,1.7895,34,1288,344,846,293
62300,2.3056,43,940,208,690,181
69800,3.0352,41,2398,448,1143,444
75000,2.0375,41,855,189,716,206
63500,1.7898,35,1511,316,892,304
55300,2.0817,40,1703,362,1208,373
59300,1.725,44,819,184,677,183
62000,2.1583,39,1841,428,1368,390
54000,1.275,41,461,101,382,79
62800,2.5234,40,535,105,335,102
68300,2.4866,26,2205,478,1730,472
57700,1.9187,29,874,217,788,222
62200,1.9402,46,2001,428,1384,401
63800,3.7734,36,361,63,169,62
65900,1.7798,30,1509,308,967,278
113600,2.8705,5,2232,488,1857,435
65000,2.0893,21,1185,237,960,245
55900,2.3269,28,964,232,782,218
48300,2.0833,31,1673,382,1734,400
53000,1.4583,33,2109,531,2248,588
51700,1.7574,43,1610,412,1409,365
61200,2.125,24,1451,320,1413,283
56700,1.9375,35,2680,634,2188,611
60300,2.1705,36,499,115,451,124
57700,1.8814,40,2806,685,2268,635
59100,2.551,37,2488,578,1854,514
61800,2.7829,24,1438,351,1294,342
67800,2.1591,23,1491,346,1223,343
61600,2.4412,30,1061,230,851,195
73100,3.1053,12,1096,240,1175,278
65900,1.69,31,820,179,576,155
81400,2.4667,21,1556,314,1140,304
73900,1.7694,28,3308,766,3201,720
80400,1.1964,33,450,123,236,103
67200,2.1991,47,886,196,517,188
57700,2.875,37,1175,260,951,267
57200,1.6563,37,2351,564,1591,549
59200,1.5539,44,2204,473,1277,435
89200,2.625,36,811,168,514,152
58400,2.401,37,1514,337,1121,337
56400,1.9875,30,1737,381,1177,347
72100,2.625,31,1484,314,1163,336
66000,2.4097,19,2109,427,1742,426
85700,1.8958,28,590,129,315,99
225800,5.3224,17,4535,762,1562,743
152400,3.675,22,3564,730,1539,699
123800,3.4231,6,1649,369,732,350
242000,10.0088,15,2430,315,1016,314
94400,3.5982,15,2682,599,1520,601
173300,4.0221,16,926,230,451,198
87100,2.3339,16,2178,667,1192,579
166900,4.5278,16,1080,166,507,182
175000,3.2872,17,2033,452,1114,446
155100,5.318,27,1612,234,630,255
129200,4.0444,32,3877,687,1642,647
98900,3.2889,32,4474,929,2177,884
151900,5.9191,36,1383,207,531,203
96400,2.6765,20,1903,395,919,359
102800,2.7045,36,391,74,171,79
101500,2.0091,21,1795,482,1114,472
87500,2.213,22,2105,521,781,483
119600,3.1369,14,3731,772,1679,750
175900,2.5,15,4472,1079,1837,976
194600,3.9615,11,4487,868,2195,780
234700,6.556,14,3111,498,1178,525
110300,1.3729,15,3103,965,3061,861
94600,1.3531,20,1591,589,1916,536
176500,5.143,9,2370,424,1129,386
150000,2.7031,10,1564,397,643,347
134900,4.2589,8,1801,380,684,350
191700,5.3002,8,2628,428,1158,393
136400,4.3008,33,2854,489,1109,452
133800,5.1202,30,4375,689,2038,709
162100,3.1827,31,1466,264,608,254
119800,4.3008,37,1964,315,915,335
130800,4.4063,20,4213,751,2071,714
130600,4.918,19,1708,291,906,288
162100,5.5427,4,2477,359,1234,377
159100,5.5842,5,4303,613,2206,621
146000,3.7206,12,6217,1019,3771,961
148200,5.0285,9,2167,370,1290,351
244700,5.6147,16,667,92,267,90
146400,3.6083,16,3295,565,2279,576
142700,4.6477,15,1933,280,965,260
126700,2.2961,10,629,140,635,146
143100,4.875,16,4045,623,1862,625
145600,4.5179,15,2903,440,1325,423
153900,5.1878,10,1421,204,657,209
155700,5.7201,8,1904,255,895,242
133500,4.9861,12,2707,433,1200,380
132300,2.8403,16,1665,311,1301,259
131300,4.1739,16,3158,515,1596,528
138800,3.7375,14,2356,438,1378,481
140700,3.428,15,3583,644,2183,643
206100,4.1719,5,2229,543,1010,474
78700,3.5684,7,3461,859,1518,741
92800,4.5,30,249,44,167,45
105300,3.7413,24,3050,568,1743,549
98400,2.5742,25,2474,513,1947,524
99100,3.5379,26,2851,533,1544,499
110000,2.5212,18,4893,1008,3036,997
112300,1.9698,12,4038,1074,3440,942
105300,1.886,23,3135,707,1650,680
1e+05,1.7774,23,3706,1106,3785,1019
1e+05,3.2788,29,2289,449,1215,435
116200,2.6495,27,2918,580,1338,544
108400,4.3958,35,2097,351,977,358
131900,3.9792,19,908,158,306,154
92100,2.7981,24,4157,951,2734,879
95500,3.994,30,2547,485,1547,501
104800,3.0729,23,3251,689,1890,668
101600,2.8348,22,2101,514,1304,511
90500,1.4274,22,2575,680,1367,645
117600,4.0156,8,2668,447,1713,444
102800,3.1471,13,1014,200,712,197
107700,4.0227,10,1409,248,782,222
97300,3.1779,16,2128,441,1860,459
91100,2.2672,16,4356,881,1629,818
94100,3.0907,11,3585,729,2769,715
111300,2.5842,7,2021,441,1615,406
107400,3.9265,11,826,150,684,166
99000,2.5437,12,2006,426,1849,396
106300,2.5473,16,2717,621,3343,643
95000,2.505,11,2866,654,1404,525
87500,2.8523,4,1515,384,491,348
124500,2.375,4,1392,322,1784,309
137900,4.4871,2,6403,1116,3327,957
95900,3.175,8,1868,392,1258,389
120800,3.75,10,69,16,50,20
82800,3.4107,26,378,75,164,65
155000,2.9821,32,342,58,138,52
112500,1.15,52,122,26,62,25
106800,3.5735,25,1967,362,1035,361
201800,4.9861,26,3080,473,1257,465
112500,2.6994,16,2397,501,1053,557
247900,6.1805,32,1829,262,677,243
212500,5.5376,42,343,50,116,49
220700,6.6605,29,2465,327,859,315
162100,2.8167,35,1841,300,783,285
125000,2.4342,22,1526,299,790,300
135000,2.8958,21,446,73,182,57
87500,2.3333,27,429,102,179,90
126800,2.4688,25,1471,300,721,304
153100,5.5693,38,523,80,226,72
181300,5.0362,27,849,137,373,131
157700,6.0582,39,440,83,270,97
177100,3.225,35,703,117,290,107
156300,1.4732,28,253,50,201,51
125000,3.3882,44,608,108,287,83
130900,2.4674,31,2450,559,1459,478
130400,3.6389,28,1374,248,769,229
59000,2.7958,32,2081,472,1342,411
99700,2.1513,27,1621,363,909,345
150000,1.125,20,268,78,77,49
121400,4.75,21,336,68,206,73
76900,2.8676,30,1055,211,629,170
146900,2.5625,35,411,74,193,59
137500,2.625,16,50,10,20,6
158300,3.1719,42,465,93,256,93
55700,0.9614,28,371,71,171,70
83600,1.6458,43,968,249,664,240
104000,2.9531,34,1010,206,678,234
125000,2.9,38,226,44,125,38
162500,5.7485,26,161,27,1542,30
103100,2.6563,29,488,108,308,115
162500,3.65,49,98,24,59,26
162500,2.2891,31,1860,394,1848,293
156300,2.6842,44,1158,226,1094,224
123500,2.2619,13,3192,715,1768,626
96300,2.0284,35,1507,313,868,283
185700,4.3553,42,2051,334,878,318
240800,3.5,14,2049,398,1071,369
186900,5.5942,5,3136,501,1327,467
147200,5.5057,32,1706,292,923,284
130100,3.9323,5,5428,994,2725,902
178100,3.95,22,393,58,134,57
202800,3.6312,48,561,81,240,69
230000,6.4562,23,633,91,236,83
155000,2.0625,35,930,186,525,201
175000,2.0694,31,335,53,154,55
204500,3.1917,21,1185,207,533,213
152800,3.0592,28,2103,422,1167,391
127400,3.875,27,836,132,303,133
120700,3.2123,17,3507,696,1867,709
101800,3.2338,34,2770,544,1409,535
110800,2.515,34,1500,337,674,282
113500,2.3917,31,1008,212,453,195
116700,2.8942,27,1004,192,470,192
131800,3.2303,23,2864,504,1298,499
175300,4.8787,23,4183,633,1886,628
99500,3.3987,37,3278,623,1431,575
86900,2.2883,33,3557,894,2659,894
137500,2.125,40,929,257,576,229
128800,4.119,38,2803,500,1223,509
143200,4.0625,48,1892,333,804,352
114100,2.1979,52,1081,257,437,225
98200,2.1771,40,2402,509,1197,486
125400,2.5401,32,3366,676,1916,697
110700,2.8237,34,3268,640,1906,628
108000,2.4949,44,2356,482,1043,443
154800,5,20,3168,514,1390,490
153700,5.0528,26,2256,360,937,372
132500,3.9607,18,1534,275,741,263
229300,7.6889,11,1792,252,767,263
171700,4.196,5,5979,1190,2679,1084
103000,2.4482,11,3163,794,2106,762
136800,3.8825,10,2974,588,1559,568
120100,3.8672,15,2039,384,1178,375
133100,2.5556,13,2432,586,1441,606
163300,3.775,14,1551,297,785,281
70700,1.9238,39,2614,634,1862,654
87800,2.5587,37,2232,504,1455,471
68800,2.2188,38,1419,411,1226,397
73800,1.8575,27,1818,459,1182,428
91100,3.2993,25,1305,270,789,235
150900,4.2448,4,2058,366,933,316
115100,3.1284,8,2770,642,1611,633
133300,2.3,16,1174,242,464,261
116800,3.5333,10,3371,665,1823,654
82900,1.75,35,2607,685,2016,618
83100,2.0875,25,2549,675,2053,648
113000,3.3929,28,2593,487,1365,457
151200,3.475,24,4411,776,2038,732
244200,4.0924,19,1337,236,744,225
146700,3.6398,27,2643,467,1455,444
122500,2.4906,31,1953,366,999,316
113900,3.5774,14,2591,497,1371,479
2e+05,3.6528,13,651,102,301,104
174200,4.0365,18,4176,700,2164,699
166300,2.9875,19,3326,561,1544,511
105000,2.4545,23,762,140,358,141
165200,3.7687,27,2400,435,1085,444
161100,4.8125,21,2333,377,1073,332
176900,4.7069,27,1683,288,873,258
156500,3.275,17,2474,480,1649,453
187500,2.9241,32,1083,188,471,178
152200,4.517,21,2064,342,1021,359
158900,3.4265,36,683,159,505,141
113400,2.9083,32,2564,513,1198,459
141300,3.6107,13,4030,744,2248,766
110900,2.7857,20,2458,491,1227,481
141900,2.883,28,2368,430,1231,403
157600,3.8534,32,2262,416,1156,404
2e+05,2.5643,32,2916,528,1466,473
169400,2.683,24,1713,328,1258,324
97100,2.4598,31,677,144,523,159
90900,3.4643,28,409,104,244,98
102200,2.3924,35,1107,227,573,210
134600,3.6016,21,2376,475,1175,441
125900,3.3158,40,1126,220,667,235
182700,4.4213,11,3886,599,1605,529
149000,3.3578,35,1853,331,958,340
192100,4.1833,22,2606,411,1252,397
139000,3.4426,7,4956,941,3006,915
182400,3.4009,22,2430,417,1292,391
165600,2.6368,34,2123,387,1310,368
126100,3.6378,17,2879,542,1802,530
94400,2.1186,28,2608,576,1719,554
91900,2.125,37,1038,222,521,211
124300,2.995,18,2404,498,1531,506
94200,2.7443,31,699,186,460,170
120800,2.1786,44,300,72,160,73
101800,1.4853,45,370,84,167,70
96900,1.6724,33,811,185,446,198
99200,2.6053,33,1862,429,971,389
172100,5.193,8,1883,298,999,301
135300,3.7546,28,3264,576,1512,567
130800,3.5625,24,1698,344,927,313
101500,2.4798,36,866,160,502,149
101800,4.0972,37,311,61,171,54
163900,5.0369,12,3667,640,2173,652
111800,3.5365,22,1283,256,3082,239
197600,3.8472,35,2506,406,1316,398
161400,4.4423,18,3415,580,1912,562
212500,7.3718,26,395,74,193,72
175000,2.7321,8,4019,857,1959,782
112500,1.9464,16,1326,286,509,297
106300,3.375,4,58,29,79,29
158300,4.8229,20,273,49,149,49
195000,4.075,7,5151,867,2553,805
173900,2.7083,16,1853,390,1013,362
74100,1.6111,13,335,89,247,77
105000,1.7228,36,1052,221,712,212
101900,2.5025,38,2152,451,1320,457
117900,4.0815,21,1922,373,1130,372
169400,4.4766,5,3107,477,1549,443
116800,2.7734,23,1985,424,1198,389
130800,2.2254,11,2451,665,1155,533
161000,3.5595,6,3883,800,2319,787
137100,4.2431,15,2906,537,1886,557
121500,4.0125,20,1811,352,1191,327
141500,3.1964,13,4452,949,2740,937
149300,5.5591,16,2085,342,1236,345
138500,4.6821,8,1289,235,867,239
155300,4.9271,14,1847,325,1030,309
155700,4.0208,28,1347,241,713,225
157900,5.1047,9,6169,959,3378,945
120000,2.2391,35,1034,206,604,192
179200,3.1429,36,284,53,130,47
475000,3.7292,6,110,26,69,24
127500,2.6458,26,1170,238,830,216
86300,2.5156,32,696,151,443,144
119400,3.65,10,9205,1774,5935,1673
222800,4.1298,19,2610,474,1290,452
322400,4.15,20,2706,477,1236,474
163500,2.6181,24,807,174,585,166
274200,5.0176,19,2364,373,1264,390
327300,4.3229,18,1544,272,825,286
222900,5.1629,20,2039,373,862,330
240200,5.75,2,2239,321,766,219
215100,6.0389,5,1365,196,591,156
170700,4.3696,7,8297,1433,4189,1271
162100,4.1855,18,5501,1051,2964,1009
121400,3.5242,33,1999,368,1061,390
133500,4.8021,45,818,144,340,138
152500,2.825,38,773,147,320,134
153200,3.15,35,796,132,313,152
128700,4.3687,33,1329,266,683,233
132000,3.1333,34,1280,268,754,294
127300,2.75,41,1717,325,855,303
117600,3.3611,42,1207,278,699,279
119800,3.0865,52,876,170,426,179
110400,3.5789,40,859,196,427,176
125000,2.1424,30,1912,451,1065,388
147600,3.6312,7,2125,508,1358,464
194800,5.0443,5,7264,1285,3670,1146
164800,4.6173,15,3846,677,2360,635
141700,3.5096,33,1875,363,970,381
151300,4.2768,29,918,159,417,166
170600,3.4821,16,2229,458,1199,445
103100,1.1957,19,1393,367,915,355
108300,1.6937,52,966,247,589,228
111500,1.725,52,994,258,623,264
112500,3.1319,25,456,116,370,106
208100,5.3321,7,8363,1314,3907,1068
134700,2.9955,40,1718,391,1312,388
196700,5.9934,2,2682,393,883,271
63000,1.9792,22,1630,404,4402,358
250000,4.3015,21,1494,271,781,255
294000,4.6625,14,1594,292,887,287
248700,3.8158,14,5020,909,2105,796
154300,3.23,11,8997,1698,1825,756
90600,2.2165,15,1914,425,1130,421
144900,1.6303,14,3487,889,2352,796
114000,2.0076,38,2564,546,1301,481
140000,2.4567,43,3044,652,1456,608
161700,2.9167,35,3451,713,1550,653
195200,3.3472,31,3476,644,1476,567
256700,4.2841,8,2690,410,1085,381
168100,3.8661,6,12779,2441,6085,2157
113500,2.6528,9,5782,1184,3026,1130
158200,2.9926,9,3466,673,2356,619
162700,3.7303,9,4267,785,2065,691
142100,2.811,15,4760,871,2459,734
206900,4.475,13,4461,764,1795,640
264600,3.24,9,6044,1222,2239,972
271200,3.8019,13,5383,1070,1880,796
320800,3.4799,16,4109,798,1298,626
278800,3.6908,23,2059,354,636,278
184200,2.3075,27,3493,909,1481,666
188300,2.7344,23,1664,355,629,279
186200,2.7043,21,2787,641,1106,501
278100,3.0187,16,2168,444,782,374
279400,3.7738,18,3418,686,970,453
283600,2.6864,30,6346,1410,1769,887
226900,2.8173,21,1033,195,588,187
266800,2.7266,28,4323,886,1650,705
221100,2.6205,27,2863,711,930,533
2e+05,2.5552,34,3279,714,1397,646
227300,1.65,29,2046,588,846,410
207800,3.6412,15,3276,670,1520,613
192700,4.4766,14,4155,787,2112,755
215800,3.3958,12,3522,683,1780,662
183200,3.2226,11,3252,701,1814,660
189600,3.4762,15,2419,538,1279,522
266300,3.588,16,1576,287,595,262
183900,3.526,17,4197,802,1656,732
196100,2.8493,23,3100,603,1515,609
317700,4.9359,15,2062,327,781,316
293900,2.5172,16,3924,699,1325,638
330000,3.587,20,2200,393,996,365
204500,3.2112,20,3389,704,1309,520
249600,3.1818,36,1940,315,850,298
253600,1.9647,23,1932,487,1380,472
195000,1.7031,16,2272,629,1689,649
500001,0.7025,19,1540,715,1799,635
3e+05,1.0298,20,626,212,3574,261
328800,6.3144,28,3952,592,1469,571
222900,1.4492,29,1785,481,1344,472
165900,2.5455,32,896,240,548,231
258900,4.2411,27,2034,341,768,316
225900,2.5129,15,2365,538,1446,490
221500,2.1507,21,3298,716,1862,687
251300,5.156,23,1630,253,704,263
233300,2.084,39,2163,652,1153,599
209600,1.4036,31,2773,844,1358,794
206300,2.1786,46,2054,502,1170,494
227100,2.6208,52,2254,642,1237,590
192600,2.8009,46,2217,544,1107,527
174200,1.6875,33,1664,455,1077,461
208200,3.7337,17,2719,589,1386,570
226200,2.2656,15,5540,1319,2383,1165
231700,2.2165,32,4202,986,2309,956
337000,4.6719,24,3504,521,1490,506
225000,3.25,37,1354,293,753,290
247000,2.2847,26,4225,886,1795,704
219300,3.0833,44,2236,411,1036,437
221800,4.625,20,1248,231,722,225
239900,4.6071,14,3768,682,1884,664
331600,5.4287,9,2568,421,1149,398
208000,3.2464,26,1704,315,918,310
262500,2.794,15,4210,899,1933,867
350000,4.2639,46,118,17,6532,13
253300,5.0267,5,4413,804,2003,725
233700,2.2868,16,4208,897,1634,806
42500,1.6563,16,164,30,542,32
336200,3.7635,14,3414,802,1236,632
380000,5.9676,13,5138,713,1838,645
357800,3.5352,17,5805,1097,1919,932
245900,3.0938,34,3100,617,1155,542
236100,1.9653,41,2666,751,940,507
55000,1.7878,16,2680,704,975,619
275000,4.849,7,7922,1442,2863,1197
295500,4.6776,8,6638,1054,2710,966
267600,4.4033,15,5818,924,2324,845
195200,2.8824,39,1656,333,866,317
156800,3.5242,18,2920,556,1068,552
205400,3.155,25,3642,726,1729,673
217700,3.4509,22,3342,644,1342,593
163800,2.5792,16,1671,354,935,340
179700,2.1702,27,3055,677,1407,610
153000,2.2625,17,2495,524,1292,501
197800,3.5744,20,3098,571,1449,611
165400,2.6974,31,1486,345,823,322
190400,2.7301,16,3431,721,1777,701
162000,2.9821,12,3430,793,1840,720
158500,3.3062,11,3733,831,1839,739
178100,2.9615,19,2949,662,1425,548
209900,2.7128,26,3971,803,1792,723
155800,2.0292,18,2241,544,1521,509
160000,2.655,22,1240,294,768,288
268300,2.1042,19,1583,392,704,269
142100,2.4003,14,2919,691,1896,577
143600,3.0536,17,2799,637,2015,592
178200,2.6875,16,3290,686,1497,655
106300,1.4726,37,523,119,374,95
273100,4.6167,13,2364,421,1257,380
280200,3.3603,14,6788,1216,2866,1036
329700,4.3611,11,1317,234,655,243
270800,4.5461,16,2819,479,1068,365
315000,3.851,16,947,163,477,137
346100,4.0403,16,5209,917,2284,809
152600,2.8203,24,2314,468,1549,463
144800,2.9375,29,1315,279,926,249
277300,3.5682,10,10463,1756,4660,1715
204800,2.9798,17,2721,477,1672,492
181400,2.925,26,2758,571,1291,522
209100,4.3218,17,1701,298,941,293
173800,3.7672,19,3369,673,1834,646
175000,3.2813,15,2752,546,1422,545
163900,3.3125,19,1861,364,1040,363
171300,2.8285,17,4422,945,2307,885
166900,3.225,19,2310,471,1341,441
146400,2.5437,6,5876,1406,2877,1304
222400,4.1375,16,2666,450,1203,429
205800,2.7798,15,2608,525,1351,502
176100,3.3438,18,2339,443,1097,416
184800,3.9063,18,2474,449,1269,431
225600,4.5179,17,3748,609,1860,612
172100,3.5,10,3979,761,1834,671
250600,3.6667,7,9613,1666,4487,1653
292900,5.2508,12,3098,453,1433,434
267500,5.0947,12,4161,731,1609,615
69800,3.0602,29,1649,342,671,264
158600,3.1641,17,3043,608,1457,545
261600,4.1875,15,6725,1111,3139,1029
117200,2.1154,8,416,121,936,97
253400,3.3816,36,3595,815,1649,755
272200,4.1146,41,2267,486,1045,459
315200,5.966,48,592,122,340,143
214200,2.4113,23,1817,400,1376,382
215300,3.6827,44,2080,489,1781,478
290400,4.6098,24,4299,857,2249,788
281700,4.7708,19,1733,354,959,348
258100,4.9318,6,3523,664,1705,608
230100,4.0125,46,2193,499,1814,489
233700,4.5417,50,1441,283,1159,286
251500,4.7639,49,2244,442,1948,423
267000,5.1788,16,6457,1336,4375,1231
238600,3.5035,37,1028,275,904,261
266700,4.0833,35,1983,385,1577,414
243200,3.3214,37,3029,738,2436,700
238600,3.6588,45,3290,693,2466,666
214300,2.483,44,364,102,339,98
239900,3.65,45,1799,394,1436,389
235900,3.84,42,876,216,713,203
236500,4.5341,44,2034,423,1491,373
224400,3.5,37,1046,251,822,239
232100,3.1958,39,2076,482,1738,445
307000,3.049,33,4167,1398,2923,1314
297900,3.0546,33,4492,1583,3477,1537
314200,5.1149,39,3615,632,1571,615
417600,6.1278,29,1048,150,455,152
292500,4.2472,36,3988,732,1793,708
266400,4.6771,35,5275,903,2892,842
238000,5.0659,35,2405,461,1583,471
260300,5.2848,29,3795,675,2494,696
287700,5.2811,36,1946,340,828,313
275600,4.5,36,1344,258,782,265
264300,3.4492,33,2347,512,1259,481
277000,4.9375,35,2644,456,1465,430
272800,4.7391,35,2576,443,1273,433
281300,3.775,47,737,126,370,136
239100,3.449,27,2447,720,2104,657
258800,4.875,30,837,213,606,199
252400,4.4821,42,2993,512,1594,546
257500,4.2421,43,2661,455,1384,456
277700,3.4375,26,4302,1125,3320,1100
229400,2.9413,23,2812,769,1983,681
256100,3.5909,35,1720,421,1452,425
304500,4.6447,34,1954,357,1130,367
306700,4.5337,31,4077,777,2544,738
268700,5.5647,31,3506,653,2296,645
303700,3.3906,15,2897,728,2340,720
294500,5.1054,31,2609,433,1746,464
270800,5.3311,34,3718,676,2510,632
319700,2.964,14,3395,1059,2258,945
87500,3.0625,17,2359,501,884,504
238600,4.4286,35,491,98,274,97
304300,5.5845,20,5689,992,3752,1002
297900,5.7535,18,4172,806,3226,790
146500,4.1303,16,3372,1101,2049,1021
284700,5.4221,15,6082,1284,3861,1198
322900,5.2573,21,2751,502,2027,491
246400,4.7813,36,1664,326,963,322
263300,5.3446,35,2738,509,1545,493
260900,5.3398,36,2535,451,1390,436
280700,4.7755,36,5456,926,2761,916
276200,3.9722,38,5277,1008,2695,997
278400,4.3039,29,3541,786,2259,770
252600,3.1927,21,5108,1510,3288,1405
265600,4.7639,36,1447,276,799,275
268400,4.425,35,1814,365,1025,384
226300,5.1205,42,2274,429,1255,397
250700,3.8438,37,2155,446,1255,428
302600,4.7361,41,2189,414,1063,409
273500,4.9236,28,3520,672,1746,602
327600,4.125,36,725,121,335,140
246700,4.475,32,1385,356,1096,353
242500,3.0052,34,1075,318,906,294
218800,3.6667,40,1294,308,1177,301
237500,4.6103,37,694,188,658,225
233300,3.2833,44,431,195,682,212
232400,3.5039,32,3436,868,2583,817
244000,2.6631,26,3253,932,2246,855
281500,4.5493,43,1769,387,1102,377
